ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5089661,-45,0,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0
5117801,-26,0,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22970,365243,1,0,0,0,,2.0
5068469,-19,0,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-22379,365243,1,0,0,0,,1.0
5025153,-12,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,With parents,-16174,-277,1,0,0,0,Sales staff,2.0
5053607,0,C,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21088,-8855,1,0,0,0,Laborers,2.0
5096686,-19,X,F,Y,N,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-12906,-4602,1,1,1,0,Drivers,2.0
5117849,-7,X,M,Y,N,1,292500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10502,-3779,1,0,1,0,Managers,3.0
5105904,-48,C,F,Y,N,0,112500.0,Working,Higher education,Married,With parents,-10475,-1792,1,1,1,0,Core staff,2.0
5036451,-46,0,F,N,Y,0,81000.0,Working,Higher education,Married,House / apartment,-11546,-1498,1,0,0,0,,2.0
5142364,-20,0,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,3.0
5142903,-39,C,F,N,N,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2.0
5036628,-9,0,M,N,Y,0,42300.0,Pensioner,Lower secondary,Married,House / apartment,-22600,365243,1,0,0,0,,2.0
5116501,-19,0,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9017,-581,1,0,0,0,Sales staff,2.0
5149614,-13,0,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12365,-1141,1,0,0,0,Laborers,2.0
5053056,-40,C,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20575,365243,1,0,1,0,,2.0
5149578,-7,C,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16965,-928,1,0,0,0,Accountants,2.0
5126353,-23,0,M,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-12348,-380,1,0,1,0,,3.0
5091470,-7,C,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16981,-1478,1,0,1,0,,2.0
5149610,-26,X,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,-10347,-2420,1,0,0,0,Core staff,2.0
5140113,-38,0,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0
5096651,-25,0,F,N,N,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17519,-1132,1,0,0,0,Core staff,3.0
5025091,-12,0,F,N,Y,0,63000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23403,365243,1,0,0,0,,1.0
5029043,-18,0,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23225,365243,1,0,0,0,,2.0
5038594,0,X,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18158,-1143,1,0,0,0,Laborers,1.0
5143176,-24,C,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473,-2631,1,0,0,0,Managers,1.0
5146466,-18,C,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983,-1923,1,0,0,0,,2.0
5010632,-52,0,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2.0
5126171,-15,C,M,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-13413,-1323,1,1,0,0,Drivers,3.0
5095095,-25,X,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,High skill tech staff,4.0
5089159,-32,C,F,N,N,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-22254,365243,1,0,1,0,,1.0
5061607,-51,0,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11378,-867,1,0,1,0,Drivers,3.0
5061636,-40,5,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21664,365243,1,0,1,0,,2.0
5137403,-11,C,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,-17237,-3000,1,0,0,0,Medicine staff,1.0
5140013,-25,X,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2.0
5116341,-31,0,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695,-3929,1,1,0,0,Laborers,3.0
5033410,-9,C,M,N,N,2,157500.0,Working,Higher education,Married,House / apartment,-13058,-901,1,0,0,0,High skill tech staff,4.0
5117319,-22,0,M,Y,Y,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-17370,-492,1,0,0,0,High skill tech staff,3.0
5137310,-12,C,M,Y,N,2,157500.0,Commercial associate,Higher education,Separated,Office apartment,-13514,-1357,1,0,1,0,Managers,3.0
5115981,-38,X,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13174,-2477,1,0,0,0,Managers,4.0
5046172,-17,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20142,-108,1,0,0,0,High skill tech staff,1.0
5092342,-26,0,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,1,0,0,0,Sales staff,1.0
5021281,-30,C,M,Y,Y,0,110250.0,Working,Higher education,Single / not married,House / apartment,-14129,-5758,1,0,0,0,,1.0
5065534,-10,X,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,1,0,0,0,Managers,4.0
5099850,-6,0,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4.0
5068679,-25,0,M,Y,Y,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-15427,-3307,1,1,1,0,Drivers,3.0
5024430,-42,X,F,Y,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,-23886,365243,1,0,1,0,,2.0
5079240,-28,0,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-14888,-7756,1,0,0,0,Laborers,2.0
5051057,-14,C,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23871,365243,1,0,0,0,,1.0
5125771,-44,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0
5096629,-40,0,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10240,-1589,1,1,0,0,,1.0
5125718,-8,C,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0
5126792,-40,C,F,Y,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11086,-2937,1,1,1,0,,4.0
5115435,-5,C,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-17257,-3236,1,0,0,0,Drivers,2.0
5062652,-4,0,F,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12926,-1241,1,0,0,0,,3.0
5113646,-6,X,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2.0
5146017,0,0,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20038,365243,1,0,0,0,,2.0
5096443,-9,1,F,N,N,1,144000.0,Commercial associate,Higher education,Married,House / apartment,-12753,-1315,1,1,1,0,,3.0
5114604,-23,C,F,N,Y,1,180000.0,Commercial associate,Higher education,Separated,House / apartment,-17289,-5550,1,0,0,1,Managers,2.0
5069028,-50,0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605,-1359,1,0,0,1,Sales staff,2.0
5142988,-13,C,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567,-1504,1,1,0,0,Core staff,3.0
5035627,-2,0,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110,-6764,1,0,0,0,Managers,2.0
5140113,-37,0,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0
5096273,-31,X,M,N,N,0,265500.0,Working,Higher education,Single / not married,House / apartment,-21950,-3111,1,0,0,0,Laborers,1.0
5117041,-8,C,M,N,N,0,54000.0,Pensioner,Lower secondary,Married,House / apartment,-23030,365243,1,0,0,0,,2.0
5148664,-4,X,M,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19851,-10821,1,0,0,0,,1.0
5022030,-11,0,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14868,-3013,1,1,0,1,Security staff,3.0
5115891,-26,0,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13114,-406,1,0,0,0,,3.0
5053111,-15,C,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849,365243,1,0,0,0,,2.0
5087477,-46,0,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22223,-7103,1,1,1,0,High skill tech staff,2.0
5010864,-43,0,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,1,0,1,1,Core staff,3.0
5114307,-13,X,M,Y,N,0,99000.0,Working,Higher education,Married,With parents,-10417,-436,1,0,0,0,,2.0
5115577,-2,C,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11875,-2568,1,1,0,0,Laborers,4.0
5022549,-20,0,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11984,-2043,1,0,0,1,Core staff,1.0
5092251,-41,0,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17300,-1235,1,0,0,0,Drivers,2.0
5045284,-24,0,F,N,N,0,90000.0,Commercial associate,Higher education,Married,With parents,-9845,-1225,1,1,0,0,Core staff,2.0
5068448,-16,X,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21979,365243,1,0,0,0,,2.0
5053965,-50,0,F,N,N,0,270000.0,State servant,Higher education,Married,House / apartment,-13266,-2341,1,1,1,0,Core staff,2.0
5048546,-45,C,F,N,N,0,202500.0,State servant,Secondary / secondary special,Widow,House / apartment,-23306,-430,1,0,0,0,Core staff,1.0
5053827,-3,C,M,Y,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-10789,-1702,1,0,0,0,Laborers,1.0
5090541,-14,C,M,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20911,-1100,1,0,0,1,Managers,2.0
5089278,0,0,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13592,-3504,1,0,1,1,Accountants,2.0
5125198,-37,0,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0
5026609,-26,0,F,Y,Y,0,225000.0,State servant,Higher education,Separated,House / apartment,-18496,-2752,1,0,0,0,Managers,1.0
5022164,-17,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12044,-2805,1,0,0,0,Sales staff,3.0
5089841,-25,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0
5142172,-19,0,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,-11085,-2783,1,1,0,0,Sales staff,2.0
5045137,-26,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12210,-2747,1,0,0,0,Cooking staff,3.0
5118482,-5,C,F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10906,-1619,1,0,0,1,,2.0
5089976,-28,C,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-22009,-11083,1,0,0,0,Laborers,2.0
5079125,-28,C,F,N,Y,1,166500.0,Working,Higher education,Married,House / apartment,-15861,-1379,1,1,1,0,Accountants,3.0
5050767,-8,0,F,N,N,2,337500.0,Working,Secondary / secondary special,Married,House / apartment,-10990,-2174,1,0,0,0,Core staff,4.0
5137028,-31,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19850,-1753,1,0,1,0,,2.0
5099852,-2,C,F,N,Y,2,112500.0,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4.0
5085775,-7,C,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17995,-4034,1,0,0,0,Managers,2.0
5145753,-20,C,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,,2.0
5091391,-10,1,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13063,-1661,1,0,0,0,Cooking staff,2.0
5028738,-4,C,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0
5022979,-8,C,F,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,2.0
5116862,-1,0,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9818,-520,1,0,0,0,Core staff,1.0
5053631,-17,C,F,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-14926,-424,1,0,0,0,Sales staff,2.0
5137025,-41,X,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,-18181,-351,1,1,1,0,Laborers,1.0
5095563,-3,C,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-11624,-949,1,1,1,0,Sales staff,2.0
5115701,-25,X,M,Y,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-18177,-2263,1,1,1,0,Laborers,2.0
5118256,-3,X,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14116,-6032,1,1,1,0,Laborers,3.0
5118377,-8,C,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0
5041610,-28,C,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,Laborers,2.0
5091538,-39,X,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15595,-3183,1,0,1,0,Laborers,2.0
5135461,-5,X,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13014,365243,1,0,0,0,,5.0
5021721,-3,X,F,Y,Y,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,3.0
5143595,-26,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639,-3333,1,1,0,0,Waiters/barmen staff,2.0
5118302,-24,C,F,N,N,2,139500.0,Working,Incomplete higher,Married,With parents,-13166,-2988,1,1,1,0,Core staff,4.0
5148659,-42,0,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12627,-2267,1,0,0,0,High skill tech staff,3.0
5061548,-26,0,F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24121,365243,1,0,0,0,,2.0
5099928,-5,C,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19572,365243,1,0,0,0,,2.0
5048190,-44,C,M,Y,Y,0,247500.0,State servant,Higher education,Single / not married,House / apartment,-10012,-826,1,1,1,0,High skill tech staff,1.0
5100109,-13,C,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0
5066449,-46,1,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20092,-1345,1,0,0,0,Cleaning staff,1.0
5024795,-10,X,F,N,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-23868,365243,1,0,0,0,,2.0
5116989,-2,C,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14495,-3505,1,0,1,0,Laborers,2.0
5045595,-9,X,F,Y,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-14966,-170,1,0,0,0,,2.0
5115703,-33,X,M,Y,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-18177,-2263,1,1,1,0,Laborers,2.0
5096775,-14,0,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21700,365243,1,0,0,0,,2.0
5038626,0,C,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19906,-5982,1,0,0,0,Laborers,2.0
5116225,-18,C,M,Y,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,Office apartment,-25152,365243,1,0,0,0,,2.0
5137141,-20,X,M,Y,N,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14670,-6957,1,0,1,0,,4.0
5010457,-44,C,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2.0
5139442,0,X,F,Y,N,5,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12102,-1346,1,1,0,0,,7.0
5091443,-24,0,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16725,-5618,1,0,0,0,Low-skill Laborers,4.0
5143487,-25,C,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0
5062563,-22,0,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-24376,-4369,1,0,0,0,,1.0
5113078,-38,X,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14949,-7522,1,1,1,0,Drivers,2.0
5067477,-22,C,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-10929,-3318,1,0,1,0,Drivers,2.0
5100366,-22,C,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12520,-978,1,1,0,0,Drivers,3.0
5023032,-43,0,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,2.0
5048059,-29,0,M,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-16280,-887,1,0,0,0,Laborers,2.0
5041798,-30,X,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-15964,-276,1,0,0,0,Cleaning staff,2.0
5029491,-29,X,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-20952,-3852,1,0,0,1,Managers,2.0
5009177,0,C,M,Y,N,0,229500.0,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2.0
5099901,-2,0,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20341,-6853,1,0,0,0,Laborers,2.0
5053151,-32,X,F,N,Y,1,90000.0,Working,Higher education,Single / not married,House / apartment,-16154,-2178,1,0,0,0,Core staff,2.0
5009465,-10,C,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2.0
5028255,-27,C,M,Y,N,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15328,-2578,1,0,0,0,Security staff,6.0
5010327,-28,C,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0
5045383,-35,0,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936,-1508,1,0,1,0,Managers,2.0
5089903,-25,C,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0
5050481,0,C,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,2.0
5111187,-35,0,F,Y,N,1,225000.0,Working,Higher education,Married,With parents,-10959,-1881,1,0,0,0,Secretaries,3.0
5113322,0,X,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22381,365243,1,0,0,0,,2.0
5053549,-11,C,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21065,-1458,1,0,1,0,Laborers,2.0
5028382,-1,C,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-11344,-3309,1,0,0,0,Core staff,1.0
5095094,-22,1,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,High skill tech staff,4.0
5149645,-19,0,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,1.0
5038928,-32,C,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20830,365243,1,0,0,0,,2.0
5067793,-11,X,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-9448,-355,1,0,0,0,Laborers,3.0
5046026,-12,0,M,Y,Y,1,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-11992,-3579,1,0,0,0,Managers,3.0
5066582,-10,X,F,Y,Y,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,-11725,-2044,1,0,0,0,Core staff,2.0
5100251,-28,C,M,Y,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-10473,-1952,1,1,0,0,Core staff,3.0
5066540,-17,X,M,Y,Y,1,900000.0,Working,Secondary / secondary special,Married,Co-op apartment,-15344,-1101,1,0,0,0,Managers,3.0
5091483,-13,C,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-1447,1,0,0,0,,4.0
5142620,-29,C,F,N,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-14846,-1292,1,1,1,0,High skill tech staff,2.0
5009488,-7,C,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4.0
5052864,-30,C,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,-13870,-3458,1,1,1,0,Sales staff,2.0
5045379,-43,C,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936,-1508,1,0,1,0,Managers,2.0
5116534,-48,X,M,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19564,365243,1,0,1,0,,2.0
5009071,-12,0,F,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2.0
5137381,-7,0,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23272,365243,1,0,1,0,,2.0
5085895,-14,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14601,-7900,1,0,1,0,Laborers,2.0
5051245,-19,C,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23328,365243,1,0,0,0,,1.0
5126608,-8,C,F,N,N,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10193,-105,1,1,1,0,Accountants,2.0
5045602,-8,C,F,Y,N,0,112500.0,Working,Higher education,Married,Municipal apartment,-15417,-1569,1,0,0,0,,2.0
5146301,-47,0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17061,-462,1,0,0,0,Laborers,2.0
5029312,-13,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15488,-2453,1,0,0,0,Laborers,2.0
5149238,-3,C,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11768,-2086,1,0,0,1,Laborers,2.0
5033481,-27,0,F,N,N,1,189000.0,Working,Higher education,Married,House / apartment,-14287,-2271,1,1,0,0,Managers,3.0
5149693,-4,C,F,N,N,0,157500.0,Working,Incomplete higher,Married,With parents,-13943,-6407,1,0,0,0,Core staff,2.0
5105517,-39,X,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9955,-2036,1,0,0,0,,2.0
5024718,-1,X,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-22816,365243,1,0,1,0,,1.0
5105474,-41,X,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21704,365243,1,0,0,0,,1.0
5029369,-22,0,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13633,-1692,1,0,1,0,Core staff,4.0
5142761,-19,0,M,Y,N,1,337500.0,Commercial associate,Higher education,Separated,House / apartment,-15333,-196,1,0,1,0,Managers,2.0
5062573,-31,C,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0
5114551,-8,X,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,-17121,-9751,1,0,0,0,Core staff,2.0
5061857,-7,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8955,-1171,1,1,0,0,Sales staff,1.0
5086059,-20,C,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20542,-9422,1,0,1,0,Core staff,2.0
5024021,-16,C,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23619,365243,1,0,0,0,,1.0
5113880,-29,X,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0
5099860,-23,0,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17926,-399,1,0,0,0,Cooking staff,2.0
5113874,-15,X,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0
5105365,-19,0,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19127,-1061,1,1,1,0,Core staff,2.0
5142891,-13,C,F,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15260,-622,1,1,0,0,Laborers,2.0
5143532,-31,0,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0
5052717,-25,0,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-19047,-2454,1,0,0,0,Laborers,1.0
5008834,-7,C,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10968,-1620,1,0,0,0,,2.0
5113106,-7,X,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19972,-6610,1,0,0,0,Laborers,2.0
5096059,-13,C,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321,-7068,1,0,0,0,Medicine staff,4.0
5139891,-18,C,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484,-6033,1,0,1,0,Medicine staff,2.0
5145786,-34,0,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15588,-2781,1,0,0,0,Sales staff,2.0
